Date,Open,High,Low,Close,Volume
12/31/99,0.901228,0.918527,0.888393,0.917969,163811200
1/3/00,0.936384,1.004464,0.907924,0.999442,535796800
1/4/00,0.966518,0.987723,0.90346,0.915179,512377600
1/5/00,0.926339,0.987165,0.919643,0.928571,778321600
1/6/00,0.947545,0.955357,0.848214,0.848214,767972800
1/7/00,0.861607,0.901786,0.852679,0.888393,460734400
1/10/00,0.910714,0.912946,0.845982,0.872768,505064000
1/11/00,0.856585,0.887277,0.808036,0.828125,441548800
1/12/00,0.848214,0.852679,0.772321,0.77846,976068800
1/13/00,0.84361,0.881696,0.825893,0.863839,1032684800
1/14/00,0.892857,0.912946,0.887277,0.896763,390376000
1/18/00,0.901786,0.946429,0.896763,0.928013,459177600
1/19/00,0.94308,0.970982,0.922991,0.951451,597643200
1/20/00,1.03125,1.084821,1.013393,1.013393,1831132800
1/21/00,1.020089,1.020089,0.983817,0.993862,495924800
1/24/00,0.968192,1.006696,0.938616,0.948661,440876800
1/25/00,0.9375,1.010045,0.914063,1.002232,497145600
1/26/00,0.982143,1.019531,0.979911,0.983817,367158400
1/27/00,0.97154,1.008929,0.955357,0.982143,340144000
1/28/00,0.96596,0.989955,0.898438,0.907366,423348800
1/31/00,0.901786,0.927455,0.84375,0.926339,701680000
2/1/00,0.928571,0.9375,0.892857,0.895089,318035200
2/2/00,0.899554,0.91183,0.866071,0.882254,464195200
2/3/00,0.895647,0.930804,0.895089,0.922433,475193600
2/4/00,0.928013,0.982143,0.925223,0.964286,425320000
2/7/00,0.964286,1.020089,0.945871,1.018415,441067200
2/8/00,1.017857,1.03683,0.993304,1.02567,408643200
2/9/00,1.018973,1.045759,1.003906,1.00558,299364800
2/10/00,1.007813,1.016741,0.982143,1.013393,302982400
2/11/00,1.014509,1.018973,0.966518,0.970982,212251200
2/14/00,0.976004,1.034598,0.969866,1.03404,367539200
2/15/00,1.029018,1.070871,1.02846,1.0625,485744000
2/16/00,1.051339,1.054688,1.001116,1.018973,378246400
2/17/00,1.02846,1.03125,1.010045,1.02567,289497600
2/18/00,1.023438,1.030134,0.989955,0.993304,233441600
2/22/00,0.983259,1.044085,0.952567,1.016183,422296000
2/23/00,1.011021,1.0625,0.991071,1.037946,473099200
2/24/00,1.047433,1.063616,0.997768,1.028599,376432000
2/25/00,1.025112,1.044643,0.983259,0.985491,249144000
2/28/00,0.983259,1.026786,0.967634,1.011161,328328000
2/29/00,1.013951,1.046875,1.005022,1.023438,368961600
3/1/00,1.058594,1.179129,1.058036,1.163504,1077003200
3/2/00,1.133929,1.142299,1.077567,1.089286,311259200
3/3/00,1.114955,1.14495,1.071429,1.142857,323366400
3/6/00,1.125,1.152902,1.116071,1.12221,210560000
3/7/00,1.128906,1.137835,1.081473,1.097098,273011200
3/8/00,1.097098,1.106585,1.058594,1.089286,271230400
3/9/00,1.079241,1.116071,1.055804,1.091518,276718400
3/10/00,1.086496,1.142299,1.080357,1.122768,248606400
3/13/00,1.090402,1.129464,1.066964,1.083147,303956800
3/14/00,1.08231,1.109375,1.017857,1.020089,428579200
3/15/00,1.032366,1.073661,1.018973,1.037946,443609600
3/16/00,1.047433,1.089286,1.022321,1.085379,378100800
3/17/00,1.072545,1.116071,1.06808,1.116071,305043200
3/20/00,1.102679,1.127232,1.092634,1.098214,204489600
3/21/00,1.094308,1.220982,1.085938,1.204799,524328000
3/22/00,1.185547,1.289063,1.174665,1.287388,567996800
3/23/00,1.267857,1.342634,1.25,1.261719,562564800
3/24/00,1.271763,1.285156,1.209821,1.238281,446913600
3/27/00,1.228795,1.292411,1.222098,1.246094,279182400
3/28/00,1.225446,1.267857,1.22433,1.242188,202966400
3/29/00,1.24442,1.244978,1.194894,1.213728,239836800
3/30/00,1.192522,1.229353,1.119978,1.122768,414400000
3/31/00,1.137835,1.225446,1.125,1.212612,404633600
4/3/00,1.209821,1.245536,1.155692,1.19029,328563200
4/4/00,1.184152,1.1875,1.042411,1.136719,660329600
4/5/00,1.129185,1.186384,1.107143,1.164063,457665600
4/6/00,1.166295,1.200893,1.100446,1.117746,259627200
4/7/00,1.136161,1.177455,1.120536,1.176339,242435200
4/10/00,1.175781,1.185268,1.113839,1.116071,212262400
4/11/00,1.102679,1.114955,1.054129,1.066406,541822400
4/12/00,1.0625,1.0625,0.936384,0.975446,941136000
4/13/00,0.995536,1.071429,0.96875,1.016183,529827200
4/14/00,0.976004,1.053571,0.973214,0.998884,667620800
4/17/00,0.977679,1.106585,0.973772,1.106027,409561600
4/18/00,1.102679,1.132813,1.065848,1.132813,390924800
4/19/00,1.126674,1.162946,1.069196,1.081473,520150400
4/20/00,1.104353,1.113839,1.045201,1.061384,722120000
4/24/00,1.026786,1.075893,1.024554,1.075893,443620800
4/25/00,1.090402,1.149554,1.089844,1.145647,391641600
4/26/00,1.13058,1.142857,1.071429,1.083147,366912000
4/27/00,1.046317,1.133929,1.040876,1.131696,326603200
4/28/00,1.135045,1.138393,1.083147,1.107701,249580800
5/1/00,1.114955,1.117188,1.08817,1.109933,226195200
5/2/00,1.100446,1.127232,1.049107,1.052455,236432000
5/3/00,1.061942,1.082589,0.996652,1.027344,489798400
5/4/00,1.027902,1.029018,0.987165,0.988281,399515200
5/5/00,0.989397,1.024554,0.98856,1.010045,284076800
5/8/00,1.000837,1.015067,0.982143,0.983259,184900800
5/9/00,0.984933,0.993304,0.936384,0.941406,327140800
5/10/00,0.929129,0.9375,0.881696,0.886719,535091200
5/11/00,0.905134,0.930804,0.883929,0.917969,499744000
5/12/00,0.946429,0.986607,0.935407,0.960938,306913600
5/15/00,0.964844,0.964844,0.893973,0.901786,678932800
5/16/00,0.933175,0.973772,0.917411,0.943638,440451200
5/17/00,0.925223,0.925781,0.896205,0.905134,398092800
5/18/00,0.919643,0.936942,0.898438,0.899554,373777600
5/19/00,0.886161,0.886161,0.833705,0.839286,740667200
5/22/00,0.837054,0.837054,0.767857,0.803013,755507200
5/23/00,0.808036,0.833705,0.764509,0.766183,517585600
5/24/00,0.769531,0.801339,0.741071,0.782924,678462400
5/25/00,0.790179,0.827288,0.767857,0.779157,406750400
5/26/00,0.785714,0.802455,0.761161,0.771205,181148800
5/30/00,0.782366,0.78683,0.729911,0.781808,713059200
5/31/00,0.77567,0.814732,0.748326,0.75,433507200
6/1/00,0.729911,0.799665,0.717634,0.795759,903840000
6/2/00,0.837054,0.890625,0.794643,0.826451,792848000
6/5/00,0.833147,0.850446,0.800781,0.81529,323668800
6/6/00,0.82115,0.863839,0.806362,0.829241,525481600
6/7/00,0.835938,0.866071,0.81808,0.862165,337019200
6/8/00,0.871652,0.879464,0.831473,0.84654,238526400
6/9/00,0.863839,0.874442,0.842634,0.854911,252358400
6/12/00,0.860491,0.861049,0.811384,0.814174,290337600
6/13/00,0.814174,0.845424,0.787388,0.84375,351456000
6/14/00,0.845424,0.859375,0.804688,0.807478,277446400
6/15/00,0.814732,0.833705,0.794643,0.824777,248572800
6/16/00,0.834821,0.837054,0.795201,0.814174,303564800
6/19/00,0.808594,0.873884,0.801897,0.862723,394004800
6/20/00,0.879464,0.928013,0.878348,0.904018,501390400
6/21/00,0.901786,1.016741,0.898438,0.993304,490000000
6/22/00,0.995536,1.029018,0.956473,0.959821,467712000
6/23/00,0.960379,0.975446,0.907366,0.922991,204965600
6/26/00,0.9375,0.977679,0.930804,0.966518,185354400
6/27/00,0.960379,0.991071,0.921875,0.924107,203470400
6/28/00,0.952009,0.988839,0.919643,0.972098,286428800
6/29/00,0.947545,0.96317,0.91183,0.915179,203660800
6/30/00,0.94308,0.981027,0.922991,0.935268,323097600
7/3/00,0.930804,0.969866,0.930804,0.952009,70828800
7/5/00,0.950893,0.985491,0.90625,0.921875,265216000
7/6/00,0.9375,0.945313,0.886161,0.925223,309545600
7/7/00,0.939174,0.978795,0.930804,0.972098,263603200
7/10/00,0.96596,1.040179,0.959821,1.020089,397796000
7/11/00,1.017857,1.058036,0.989955,1.016741,357896000
7/12/00,1.037946,1.052455,1.006696,1.051339,225433600
7/13/00,1.044643,1.082589,0.977679,1.008929,445659200
7/14/00,1.020089,1.053571,1.015625,1.030134,190276800
7/17/00,1.040179,1.050223,1.020089,1.041295,260002400
7/18/00,1.044643,1.051339,1.015625,1.022321,318404800
7/19/00,0.985491,1.014509,0.924107,0.940848,457872800
7/20/00,0.982143,1.018973,0.966518,0.984375,465572800
7/21/00,0.970703,0.993304,0.945313,0.956473,196235200
7/24/00,0.938616,0.944196,0.848214,0.86942,412171200
7/25/00,0.898438,0.904018,0.876116,0.893973,211607200
7/26/00,0.890067,0.915179,0.879464,0.893973,210470400
7/27/00,0.892857,0.950893,0.890625,0.928571,294985600
7/28/00,0.933594,0.9375,0.837054,0.862723,237893600
7/31/00,0.87779,0.921875,0.870536,0.907366,155299200
8/1/00,0.898438,0.913504,0.879464,0.88058,137284000
8/2/00,0.875,0.891741,0.842634,0.84375,162355200
8/3/00,0.813616,0.858259,0.790179,0.857143,339897600
8/4/00,0.883371,0.915179,0.827009,0.845982,263121600
8/7/00,0.854911,0.876116,0.842634,0.856027,187348000
8/8/00,0.856027,0.857143,0.827009,0.834821,176674400
8/9/00,0.859375,0.864955,0.84375,0.848214,379640800
8/10/00,0.857143,0.864955,0.845982,0.84933,251714400
8/11/00,0.836496,0.857143,0.813616,0.851563,238056000
8/14/00,0.849888,0.851563,0.827009,0.840402,156660000
8/15/00,0.84375,0.856027,0.830357,0.833705,114200800
8/16/00,0.837054,0.875,0.835938,0.866071,143673600
8/17/00,0.863839,0.936384,0.862723,0.918527,270900000
8/18/00,0.917411,0.925223,0.890625,0.892857,190176000
8/21/00,0.897321,0.920759,0.886161,0.901786,134467200
8/22/00,0.904018,0.94308,0.899554,0.922991,276802400
8/23/00,0.919085,0.977679,0.91183,0.969866,236863200
8/24/00,0.976283,1.011161,0.953125,1.001953,310766400
8/25/00,1.008929,1.026786,1.006696,1.014509,334460000
8/28/00,1.022321,1.053571,1.018973,1.03683,359004800
8/29/00,1.033482,1.061384,1.030134,1.05692,267030400
8/30/00,1.053571,1.071429,1.04827,1.0625,285392800
8/31/00,1.053013,1.098214,1.052455,1.08817,419596800
9/1/00,1.094866,1.136161,1.091518,1.132813,256872000
9/5/00,1.118862,1.145089,1.111607,1.114955,298642400
9/6/00,1.095982,1.113839,1.03125,1.043527,355404000
9/7/00,1.055804,1.117188,1.040179,1.107143,217464800
9/8/00,1.100446,1.100446,1.044643,1.051339,195518400
9/11/00,1.047991,1.078125,1.037946,1.043527,187381600
9/12/00,1.023996,1.072545,1.017857,1.03125,187997600
9/13/00,1.013393,1.0625,1.013393,1.035714,305984000
9/14/00,1.045759,1.064732,1.014509,1.015346,426552000
9/15/00,1.03125,1.039063,0.96875,0.986328,394514400
9/18/00,0.986607,1.084821,0.983259,1.083147,424536000
9/19/00,1.066964,1.080357,1.045759,1.070313,271510400
9/20/00,1.060826,1.097098,1.045759,1.090123,227388000
9/21/00,1.044643,1.064732,0.986607,1.012277,510490400
9/22/00,0.898438,0.936384,0.892857,0.93192,726700800
9/25/00,0.941964,0.991071,0.929688,0.955357,435551200
9/26/00,0.952009,0.977679,0.917411,0.918527,290936800
9/27/00,0.924107,0.941964,0.861607,0.873884,402259200
9/28/00,0.88058,0.960938,0.859375,0.955357,979585600
9/29/00,0.503348,0.517857,0.453125,0.459821,7421640800
10/2/00,0.476563,0.477679,0.419643,0.433036,2424788800
10/3/00,0.445313,0.446429,0.396205,0.398438,2038120000
10/4/00,0.399554,0.424107,0.390625,0.421875,1466024000
10/5/00,0.419643,0.4375,0.392857,0.393973,873006400
10/6/00,0.405134,0.409598,0.375,0.396205,612656800
10/9/00,0.404018,0.408482,0.377232,0.388393,597564800
10/10/00,0.386161,0.40067,0.366071,0.372768,691101600
10/11/00,0.359375,0.375,0.341518,0.350446,1198422400
10/12/00,0.362723,0.371652,0.348214,0.357143,1191064000
10/13/00,0.361607,0.395089,0.357143,0.393973,1247752800
10/16/00,0.398438,0.415179,0.381696,0.383929,820176000
10/17/00,0.387277,0.391741,0.351563,0.359375,601720000
10/18/00,0.347098,0.376116,0.334821,0.359375,834265600
10/19/00,0.342076,0.353795,0.327009,0.33817,1506724800
10/20/00,0.340402,0.363839,0.33817,0.348214,791263200
10/23/00,0.361886,0.367188,0.347098,0.363839,551292000
10/24/00,0.36942,0.372768,0.335938,0.337054,804451200
10/25/00,0.340402,0.342634,0.329241,0.330357,663969600
10/26/00,0.335938,0.337054,0.3125,0.330357,721851200
10/27/00,0.337054,0.342634,0.319196,0.331473,744503200
10/30/00,0.341518,0.356027,0.334821,0.344866,639189600
10/31/00,0.352679,0.361607,0.34375,0.34933,885880800
11/1/00,0.347098,0.372768,0.347098,0.366071,575366400
11/2/00,0.377232,0.40067,0.376116,0.398438,590693600
11/3/00,0.410714,0.410714,0.391741,0.397321,515821600
11/6/00,0.40067,0.404018,0.372768,0.382813,393478400
11/7/00,0.383929,0.389509,0.371652,0.38058,301963200
11/8/00,0.381696,0.382813,0.353795,0.358259,422088800
11/9/00,0.354911,0.366071,0.340402,0.360491,476834400
11/10/00,0.345703,0.354911,0.340402,0.340402,422251200
11/13/00,0.334821,0.357143,0.325893,0.345982,431816000
11/14/00,0.356027,0.366071,0.34933,0.361607,409001600
11/15/00,0.357701,0.360491,0.34375,0.354911,282357600
11/16/00,0.348214,0.353795,0.337054,0.339286,239372000
11/17/00,0.342634,0.34375,0.325893,0.330357,446180000
11/20/00,0.332031,0.348214,0.325893,0.33817,408066400
11/21/00,0.342634,0.348214,0.334821,0.335938,301952000
11/22/00,0.335938,0.341518,0.328125,0.330357,280532000
11/24/00,0.336775,0.348214,0.335938,0.344866,160932800
11/27/00,0.354911,0.356027,0.330357,0.333705,258792800
11/28/00,0.333705,0.339286,0.320313,0.321987,269124800
11/29/00,0.323103,0.327009,0.308036,0.313616,492150400
11/30/00,0.297991,0.303571,0.287946,0.294643,809597600
12/1/00,0.303571,0.3125,0.300223,0.304688,385705600
12/4/00,0.30692,0.30692,0.293527,0.297991,371520800
12/5/00,0.302455,0.311384,0.292411,0.303571,613978400
12/6/00,0.261161,0.267857,0.25,0.25558,1374464000
12/7/00,0.257813,0.265625,0.25,0.25558,408917600
12/8/00,0.264509,0.273438,0.257813,0.268973,435624000
12/11/00,0.271205,0.274554,0.265625,0.271205,332511200
12/12/00,0.272321,0.285714,0.267857,0.274554,386260000
12/13/00,0.277902,0.277902,0.265625,0.267857,344887200
12/14/00,0.268415,0.272321,0.257813,0.257813,263317600
12/15/00,0.260045,0.262277,0.25,0.251116,513945600
12/18/00,0.260045,0.261161,0.248884,0.254464,325808000
12/19/00,0.256696,0.272321,0.25,0.25,374007200
12/20/00,0.246094,0.261161,0.243304,0.256696,565331200
12/21/00,0.254464,0.267857,0.247768,0.251116,366844800
12/22/00,0.252232,0.267857,0.252232,0.267857,318052000
12/26/00,0.265625,0.267857,0.254464,0.262277,216815200
12/27/00,0.256138,0.264509,0.253348,0.264509,325466400
12/28/00,0.256696,0.266741,0.25558,0.264509,305177600
12/29/00,0.262277,0.267857,0.258929,0.265625,630336000
1/2/01,0.265625,0.272321,0.260045,0.265625,452312000
1/3/01,0.258929,0.297991,0.257813,0.292411,817073600
1/4/01,0.32394,0.330357,0.300223,0.304688,739396000
1/5/01,0.302455,0.310268,0.28683,0.292411,412356000
1/8/01,0.302455,0.303292,0.284598,0.295759,373699200
1/9/01,0.300223,0.315011,0.295759,0.30692,588929600
1/10/01,0.297991,0.303571,0.28683,0.295759,580781600
1/11/01,0.290179,0.330357,0.290179,0.321429,803734400
1/12/01,0.319196,0.321429,0.304688,0.30692,423376800
1/16/01,0.311384,0.325893,0.303571,0.305804,306118400
1/17/01,0.313616,0.313616,0.294643,0.300223,840873600
1/18/01,0.31808,0.334821,0.314732,0.333705,1227010400
1/19/01,0.347098,0.34933,0.333705,0.348214,776664000
1/22/01,0.340402,0.350446,0.329241,0.34375,519327200
1/23/01,0.344866,0.373884,0.340402,0.366071,879530400
1/24/01,0.368304,0.36942,0.34933,0.366071,717091200
1/25/01,0.367188,0.367188,0.352679,0.356027,489708800
1/26/01,0.348214,0.353795,0.340402,0.34933,482820800
1/29/01,0.34933,0.388393,0.34933,0.387277,855528800
1/30/01,0.385045,0.392857,0.372768,0.388393,692423200
1/31/01,0.383929,0.401786,0.382813,0.386161,730704800
2/1/01,0.36942,0.383929,0.366071,0.377232,369695200
2/2/01,0.377232,0.391741,0.366071,0.368304,427341600
2/5/01,0.366071,0.367188,0.352679,0.360491,286115200
2/6/01,0.359933,0.381975,0.357143,0.377232,462711200
2/7/01,0.368862,0.372768,0.353795,0.370536,393887200
2/8/01,0.367188,0.376116,0.360491,0.370536,604128000
2/9/01,0.366071,0.371652,0.333705,0.341518,590083200
2/12/01,0.340402,0.357143,0.335938,0.351563,274120000
2/13/01,0.356027,0.364955,0.339286,0.341518,237070400
2/14/01,0.342634,0.350446,0.330357,0.348214,309120000
2/15/01,0.351563,0.367188,0.351563,0.358259,311416000
2/16/01,0.339286,0.348214,0.334821,0.339286,263911200
2/20/01,0.342634,0.347098,0.324777,0.327009,314893600
2/21/01,0.325893,0.356027,0.325893,0.337054,390258400
2/22/01,0.340402,0.345982,0.321429,0.335938,431961600
2/23/01,0.332589,0.337054,0.325893,0.335938,293865600
2/26/01,0.340402,0.351563,0.331473,0.348214,206438400
2/27/01,0.344308,0.347098,0.333705,0.345982,348516000
2/28/01,0.345982,0.347098,0.323661,0.325893,508233600
3/1/01,0.31808,0.334821,0.30692,0.334821,330461600
3/2/01,0.327009,0.364955,0.325893,0.34375,406201600
3/5/01,0.345982,0.366071,0.34375,0.363839,324172800
3/6/01,0.369978,0.393973,0.36942,0.383929,731802400
3/7/01,0.38058,0.386161,0.370536,0.379464,419540800
3/8/01,0.36942,0.377232,0.364955,0.371652,204859200
3/9/01,0.368304,0.36942,0.357143,0.361607,299135200
3/12/01,0.351563,0.354911,0.323661,0.332589,391020000
3/13/01,0.337054,0.34933,0.324777,0.34933,443329600
3/14/01,0.330357,0.366071,0.329241,0.364955,477775200
3/15/01,0.372768,0.381696,0.351563,0.351563,529317600
3/16/01,0.339286,0.362723,0.337054,0.350446,470316000
3/19/01,0.352679,0.368304,0.348214,0.367188,356008800
3/20/01,0.369978,0.373884,0.351563,0.351563,499206400
3/21/01,0.353237,0.372768,0.345982,0.359375,371375200
3/22/01,0.363839,0.388393,0.360491,0.386161,723301600
3/23/01,0.393973,0.420759,0.392857,0.410714,944888000
3/26/01,0.413036,0.424107,0.377321,0.388929,734451200
3/27/01,0.391786,0.411607,0.391071,0.408393,543821600
3/28/01,0.394286,0.401786,0.383929,0.395893,584662400
3/29/01,0.38875,0.41875,0.383929,0.402321,613065600
3/30/01,0.402679,0.405714,0.381071,0.394107,400349600
4/2/01,0.394464,0.404643,0.382143,0.385536,340911200
4/3/01,0.381429,0.382143,0.359464,0.361429,368687200
4/4/01,0.352857,0.361607,0.334821,0.348214,685484800
4/5/01,0.367857,0.401786,0.357143,0.372679,446762400
4/6/01,0.371429,0.375714,0.355357,0.367679,324889600
4/9/01,0.369464,0.381071,0.358214,0.366786,266582400
4/10/01,0.373214,0.405357,0.371071,0.393571,457374400
4/11/01,0.410357,0.410714,0.38,0.389286,334096000
4/12/01,0.3825,0.411071,0.377679,0.400357,298933600
4/16/01,0.394464,0.4,0.3725,0.382857,285224800
4/17/01,0.378571,0.37875,0.35,0.364286,685199200
4/18/01,0.385179,0.43,0.376429,0.406964,1100842400
4/19/01,0.45625,0.459821,0.421429,0.459286,1873670400
4/20/01,0.445179,0.457679,0.439286,0.447143,693403200
4/23/01,0.434643,0.446429,0.428571,0.433036,541525600
4/24/01,0.434464,0.441964,0.419821,0.429107,377137600
4/25/01,0.432321,0.443929,0.420893,0.441429,330780800
4/26/01,0.449464,0.466071,0.440714,0.440893,799696800
4/27/01,0.45,0.469464,0.441964,0.467857,453012000
4/30/01,0.476786,0.484286,0.444107,0.455179,494776800
5/1/01,0.45375,0.473214,0.45,0.463036,427252000
5/2/01,0.470357,0.476786,0.46,0.474821,368524800
5/3/01,0.46375,0.46875,0.441607,0.445714,301543200
5/4/01,0.432857,0.461607,0.427857,0.459821,281052800
5/7/01,0.4575,0.46,0.443571,0.445714,276550400
5/8/01,0.452679,0.454464,0.427679,0.43875,315436800
5/9/01,0.431071,0.438393,0.422679,0.428214,324889600
5/10/01,0.432321,0.4375,0.409821,0.410714,288976800
5/11/01,0.410893,0.419464,0.406429,0.408036,203044800
5/14/01,0.40875,0.422857,0.40625,0.415893,309220800
5/15/01,0.417321,0.455357,0.411429,0.413929,237025600
5/16/01,0.415357,0.4375,0.408036,0.430357,322330400
5/17/01,0.432679,0.434464,0.415179,0.420536,332119200
5/18/01,0.417143,0.422143,0.412857,0.420179,159051200
5/21/01,0.421964,0.426964,0.411607,0.420714,460997600
5/22/01,0.428571,0.430893,0.417857,0.419643,412916000
5/23/01,0.424107,0.424107,0.408214,0.414821,281041600
5/24/01,0.415893,0.416071,0.403929,0.414286,271756800
5/25/01,0.414286,0.415893,0.401786,0.406429,158743200
5/29/01,0.398571,0.401786,0.371607,0.383393,515989600
5/30/01,0.370714,0.370714,0.344643,0.353214,777078400
5/31/01,0.353571,0.361429,0.348036,0.35625,442892800
6/1/01,0.359464,0.376607,0.356786,0.373036,456075200
6/4/01,0.376429,0.376964,0.365357,0.368929,281920800
6/5/01,0.371429,0.376786,0.363393,0.373929,471794400
6/6/01,0.37375,0.37375,0.363036,0.370179,223176800
6/7/01,0.369821,0.3875,0.365179,0.386786,325180800
6/8/01,0.386607,0.386607,0.369821,0.380714,342624800
6/11/01,0.375893,0.37625,0.35625,0.357857,294000000
6/12/01,0.353036,0.369464,0.352857,0.362679,303794400
6/13/01,0.3825,0.388036,0.358214,0.365536,511487200
6/14/01,0.357857,0.365179,0.353036,0.355,297348800
6/15/01,0.358929,0.370536,0.345536,0.365,454624800
6/18/01,0.364464,0.372321,0.357143,0.363036,345912000
6/19/01,0.372321,0.382143,0.357321,0.360536,321087200
6/20/01,0.357143,0.390179,0.356786,0.386964,431620000
6/21/01,0.384821,0.410714,0.376786,0.401607,341331200
6/22/01,0.401429,0.410714,0.388571,0.3975,286025600
6/25/01,0.401786,0.428571,0.400893,0.428393,439549600
6/26/01,0.416786,0.424464,0.410893,0.424107,272781600
6/27/01,0.425536,0.428571,0.401786,0.416786,374130400
6/28/01,0.411607,0.426964,0.409643,0.420357,348409600
6/29/01,0.4225,0.448214,0.414286,0.415179,515390400
7/2/01,0.422143,0.432679,0.413214,0.426786,230048000
7/3/01,0.419821,0.431786,0.419643,0.425714,112543200
7/5/01,0.421429,0.424464,0.410893,0.414107,152292000
7/6/01,0.406429,0.41,0.387857,0.393393,302920800
7/9/01,0.394464,0.410714,0.387143,0.405357,337467200
7/10/01,0.409821,0.411964,0.372143,0.3775,395270400
7/11/01,0.375536,0.402679,0.375,0.4025,470506400
7/12/01,0.416071,0.443036,0.416071,0.435,614801600
7/13/01,0.430893,0.446607,0.425714,0.44375,454742400
7/16/01,0.444286,0.448214,0.426964,0.427857,278667200
7/17/01,0.428214,0.450357,0.410893,0.448214,647830400
7/18/01,0.388929,0.406786,0.364643,0.37125,1137012800
7/19/01,0.379107,0.3825,0.352679,0.356429,861140000
7/20/01,0.351786,0.358214,0.348036,0.356786,444584000
7/23/01,0.35875,0.366071,0.348393,0.348929,241360000
7/24/01,0.34625,0.355714,0.334464,0.340893,348376000
7/25/01,0.341429,0.344643,0.320893,0.329821,443878400
7/26/01,0.33,0.335714,0.31875,0.331964,369140800
7/27/01,0.334821,0.34375,0.330357,0.338571,334135200
7/30/01,0.341429,0.345714,0.330536,0.338036,243359200
7/31/01,0.344107,0.346786,0.330536,0.335536,235026400
8/1/01,0.339464,0.353214,0.338393,0.340357,304136000
8/2/01,0.350893,0.354821,0.343929,0.353929,252089600
8/3/01,0.355179,0.355357,0.339286,0.348214,186054400
8/6/01,0.34,0.351071,0.339286,0.341607,99652000
8/7/01,0.345179,0.35125,0.338929,0.34375,168548800
8/8/01,0.343929,0.351786,0.331071,0.3375,276169600
8/9/01,0.338571,0.341964,0.334286,0.340179,200664800
8/10/01,0.34,0.345,0.331964,0.339643,186961600
8/13/01,0.341071,0.345179,0.335,0.340893,147996800
8/14/01,0.342857,0.345714,0.333393,0.334464,228950400
8/15/01,0.335,0.338214,0.325,0.329286,289279200
8/16/01,0.32625,0.334821,0.320893,0.333036,288092000
8/17/01,0.321429,0.329464,0.32125,0.322679,208426400
8/20/01,0.323929,0.325536,0.318036,0.323571,252302400
8/21/01,0.323929,0.323929,0.316071,0.32,185701600
8/22/01,0.320357,0.325893,0.314464,0.325179,173975200
8/23/01,0.325,0.3275,0.313929,0.318036,217078400
8/24/01,0.321429,0.3325,0.315179,0.331607,290332000
8/27/01,0.332143,0.344643,0.324286,0.337857,175644000
8/28/01,0.3375,0.341786,0.328571,0.328571,171735200
8/29/01,0.329286,0.33625,0.318393,0.318393,239971200
8/30/01,0.316786,0.324643,0.308571,0.318393,368692800
8/31/01,0.316607,0.332143,0.315179,0.33125,216904800
9/4/01,0.330357,0.340714,0.324643,0.325893,348213600
9/5/01,0.325714,0.338393,0.323571,0.33125,360057600
9/6/01,0.328571,0.338036,0.315179,0.316429,282368800
9/7/01,0.3125,0.323214,0.307143,0.308571,241830400
9/10/01,0.303571,0.3125,0.302143,0.310179,308845600
9/17/01,0.285714,0.304821,0.280893,0.303393,458007200
9/18/01,0.301786,0.316429,0.28875,0.290714,327101600
9/19/01,0.294643,0.305357,0.278571,0.303929,373318400
9/20/01,0.290893,0.302679,0.276786,0.28,411174400
9/21/01,0.264286,0.290179,0.262143,0.280893,570516800
9/24/01,0.287679,0.300714,0.284821,0.29375,294537600
9/25/01,0.288214,0.289643,0.274107,0.2775,374404800
9/26/01,0.282321,0.28375,0.266607,0.270536,493796800
9/27/01,0.272321,0.28125,0.271429,0.276964,322240800
9/28/01,0.280536,0.284107,0.274821,0.276964,365108800
10/1/01,0.276607,0.285536,0.271964,0.2775,208208000
10/2/01,0.275536,0.282679,0.265714,0.26875,235883200
10/3/01,0.266964,0.274286,0.264821,0.2675,683043200
10/4/01,0.274107,0.290179,0.267679,0.283571,401122400
10/5/01,0.275,0.288393,0.267679,0.288214,342686400
10/8/01,0.278036,0.291964,0.276786,0.289286,207984000
10/9/01,0.286607,0.289286,0.279107,0.285714,174025600
10/10/01,0.2875,0.300893,0.284821,0.300357,307759200
10/11/01,0.302143,0.316786,0.300893,0.316786,334163200
10/12/01,0.309107,0.322857,0.301071,0.321607,287812000
10/15/01,0.320536,0.328214,0.320536,0.32125,318752000
10/16/01,0.323036,0.325,0.317321,0.321607,202949600
10/17/01,0.3275,0.32875,0.302857,0.303393,285538400
10/18/01,0.30875,0.325536,0.30875,0.321429,612572800
10/19/01,0.320357,0.328571,0.319286,0.326786,166790400
10/22/01,0.325179,0.340536,0.323036,0.339643,391938400
10/23/01,0.341429,0.346786,0.319107,0.323929,684980800
10/24/01,0.3225,0.340893,0.316964,0.338393,374427200
10/25/01,0.329286,0.34375,0.324286,0.342679,254951200
10/26/01,0.336786,0.34375,0.3325,0.333393,278964000
10/29/01,0.331607,0.333393,0.314286,0.314821,239181600
10/30/01,0.310357,0.321429,0.304643,0.314286,276763200
10/31/01,0.316607,0.328571,0.311429,0.313571,273750400
11/1/01,0.315179,0.335357,0.308036,0.331964,312995200
11/2/01,0.330714,0.336786,0.324286,0.331607,197204000
11/5/01,0.336429,0.34375,0.332321,0.340536,235793600
11/6/01,0.338571,0.350357,0.330893,0.349464,316019200
11/7/01,0.3475,0.359464,0.345179,0.349821,382989600
11/8/01,0.350536,0.355179,0.331607,0.334107,342143200
